State,District,Year,Quarter,Transaction_count,Transaction_amount
Telangana,Kamareddy,2020,q3,1931489,4253804724
Telangana,Mulugu,2020,q3,700289,1906993182
Telangana,Medchal Malkajgiri,2020,q3,28698311,48831695002
Telangana,Karimnagar,2020,q3,4242409,9665080706
Telangana,Mancherial,2020,q3,3056009,6633824054
Telangana,Siddipet,2020,q3,3137039,7015923741
Telangana,Khammam,2020,q3,4612672,10624076063
Telangana,Narayanpet,2020,q4,1122820,2835819720
Telangana,Nalgonda,2020,q4,7966177,19282405660
Telangana,Jangaon,2020,q4,3031598,6561515594
Telangana,Bhadradri Kothagudem,2020,q4,5185352,12782078782
Telangana,Warangal Rural,2020,q4,3301035,7061015636
Telangana,Kumuram Bheem Asifabad,2020,q4,1255788,2599620374
Telangana,Nizamabad,2020,q4,5857682,15245199023
Telangana,Adilabad,2020,q4,1494484,3501126353
Telangana,Rajanna Sircilla,2020,q4,2158748,5123169526
Telangana,Nagarkurnool,2020,q4,3613079,9022680673
Telangana,Peddapalle,2020,q4,5150603,10874763808
Telangana,Nirmal,2020,q4,1709052,4786165445
Telangana,Mahabubabad,2020,q4,2985467,6391599551
Telangana,Sangareddy,2020,q4,11444304,22088541539
Telangana,Wanaparthy,2020,q4,1878120,4653274169
Telangana,Vikarabad,2020,q4,2521145,5380594708
Telangana,Jagtial,2020,q4,3204589,8148634697
Telangana,Yadadri Bhuvanagiri,2020,q4,4445644,10126950083
Telangana,Medak,2020,q4,2913551,6627122842
Telangana,Mahbubnagar,2020,q4,3778283,8337765905
Telangana,Jaya Shankar Bhalupally,2020,q4,2144371,5358552577
Telangana,Warangal Urban,2020,q4,11918795,25712185991
Telangana,Rangareddy,2020,q4,53405219,89256130453
Telangana,Hyderabad,2020,q4,117008707,243045184188
Telangana,Suryapet,2020,q4,4322234,10332732241
Telangana,Jogulamba Gadwal,2020,q4,1815083,4716814931
Telangana,Kamareddy,2020,q4,3045875,7470236115
Telangana,Mulugu,2020,q4,1080109,2751716832
Telangana,Medchal Malkajgiri,2020,q4,49900746,81801106073
Telangana,Karimnagar,2020,q4,6853847,15369367186
Telangana,Mancherial,2020,q4,5086014,10978959291
Telangana,Siddipet,2020,q4,5009319,11662960490
Telangana,Khammam,2020,q4,7035947,16464448770
Telangana,Narayanpet,2021,q1,1167125,3310846779
Telangana,Nalgonda,2021,q1,8018559,19628854223
Telangana,Jangaon,2021,q1,3112444,6973669289
Telangana,Bhadradri Kothagudem,2021,q1,5386614,13659056643
Telangana,Warangal Rural,2021,q1,3145714,7121440710
Telangana,Kumuram Bheem Asifabad,2021,q1,1378555,3157992831
Telangana,Nizamabad,2021,q1,5831809,14665519256
Telangana,Adilabad,2021,q1,1676245,4215815167
Telangana,Rajanna Sircilla,2021,q1,2140974,5260861082
Telangana,Nagarkurnool,2021,q1,3694212,10257144532
Telangana,Peddapalle,2021,q1,5112755,10786831119
Telangana,Nirmal,2021,q1,1744066,5096550372
Telangana,Mahabubabad,2021,q1,2942202,6803110883
Telangana,Sangareddy,2021,q1,12350347,23546322115
Telangana,Wanaparthy,2021,q1,1880504,5057446529
Telangana,Vikarabad,2021,q1,2667959,6288645225
Telangana,Jagtial,2021,q1,3293619,8495922767
Telangana,Yadadri Bhuvanagiri,2021,q1,4682204,10482121487
Telangana,Medak,2021,q1,2852487,6251716708
Telangana,Mahbubnagar,2021,q1,4009637,9130053733
Telangana,Jaya Shankar Bhalupally,2021,q1,2105785,5545124764
Telangana,Warangal Urban,2021,q1,13629397,28292658503
Telangana,Rangareddy,2021,q1,60675056,98883148961
Telangana,Hyderabad,2021,q1,169703372,316572388134
Telangana,Suryapet,2021,q1,4438459,11053139674
Telangana,Jogulamba Gadwal,2021,q1,1749281,4982989534
Telangana,Kamareddy,2021,q1,2897037,7016072957
Telangana,Mulugu,2021,q1,1158750,3293242509
Telangana,Medchal Malkajgiri,2021,q1,54854446,87516738646
Telangana,Karimnagar,2021,q1,6934134,15385243677
Telangana,Mancherial,2021,q1,5080342,11065632623
Telangana,Siddipet,2021,q1,5117034,11905435424
Telangana,Khammam,2021,q1,7140986,17657527187
Telangana,Narayanpet,2021,q2,1654354,4363288457
Telangana,Nalgonda,2021,q2,10161723,25305904142
Telangana,Jangaon,2021,q2,4101984,9097534046
Telangana,Bhadradri Kothagudem,2021,q2,6854796,16726841231
Telangana,Warangal Rural,2021,q2,4096643,9608357754
Telangana,Kumuram Bheem Asifabad,2021,q2,1750108,3616140632
Telangana,Nizamabad,2021,q2,7753597,21755545090
Telangana,Adilabad,2021,q2,2085591,4963034634
Telangana,Rajanna Sircilla,2021,q2,2831321,6928172011
Telangana,Nagarkurnool,2021,q2,4876420,12210795742
Telangana,Peddapalle,2021,q2,6670402,14414394127
Telangana,Nirmal,2021,q2,2400460,7249341788
Telangana,Mahabubabad,2021,q2,3894628,9057754917
Telangana,Sangareddy,2021,q2,14851128,28799723417
Telangana,Wanaparthy,2021,q2,2603925,6670336829
Telangana,Vikarabad,2021,q2,3556227,7761185954
Telangana,Jagtial,2021,q2,4428112,12612225821
Telangana,Yadadri Bhuvanagiri,2021,q2,5848194,13244058904
Telangana,Medak,2021,q2,3415198,7629372344
Telangana,Mahbubnagar,2021,q2,5064194,11391442175
Telangana,Jaya Shankar Bhalupally,2021,q2,2675877,6859770059
Telangana,Warangal Urban,2021,q2,15534189,35324332007
Telangana,Rangareddy,2021,q2,63155281,113987187629
Telangana,Hyderabad,2021,q2,212326623,424872741465
Telangana,Suryapet,2021,q2,6058271,15856636127
Telangana,Jogulamba Gadwal,2021,q2,2339787,6421818499
Telangana,Kamareddy,2021,q2,3927221,10042472983
Telangana,Mulugu,2021,q2,1462923,4115582610
Telangana,Medchal Malkajgiri,2021,q2,58755991,102864360005
Telangana,Karimnagar,2021,q2,8548354,20534233591
Telangana,Mancherial,2021,q2,6439833,13999260363
Telangana,Siddipet,2021,q2,6647863,15903147261
Telangana,Khammam,2021,q2,9096326,23771340185
Telangana,Narayanpet,2021,q3,1866231,4774940526
Telangana,Nalgonda,2021,q3,11844124,26760618928
Telangana,Jangaon,2021,q3,4543161,9323782160
Telangana,Bhadradri Kothagudem,2021,q3,8176066,18135807093
Telangana,Warangal Rural,2021,q3,4443014,9287949664
Telangana,Kumuram Bheem Asifabad,2021,q3,2106478,3942987887
Telangana,Nizamabad,2021,q3,9331288,22809748582
Telangana,Adilabad,2021,q3,2630821,5478367907
Telangana,Rajanna Sircilla,2021,q3,3381445,7695820233
Telangana,Nagarkurnool,2021,q3,5674815,13208290734
Telangana,Peddapalle,2021,q3,7647792,15215632332
Telangana,Nirmal,2021,q3,2881221,7695725936
Telangana,Mahabubabad,2021,q3,4261138,8803059151
Telangana,Sangareddy,2021,q3,18758999,33876669678
Telangana,Wanaparthy,2021,q3,2940519,7211167470
Telangana,Vikarabad,2021,q3,4239647,8826445970
Telangana,Jagtial,2021,q3,5294868,13500491630
Telangana,Yadadri Bhuvanagiri,2021,q3,6990011,14856731507
Telangana,Medak,2021,q3,3824263,7874530430
Telangana,Mahbubnagar,2021,q3,6305580,13292231448
Telangana,Jaya Shankar Bhalupally,2021,q3,3033601,7101185780
Telangana,Warangal Urban,2021,q3,20050897,41422180517
Telangana,Rangareddy,2021,q3,87884143,147772047919
Telangana,Hyderabad,2021,q3,262028284,479343321365
Telangana,Suryapet,2021,q3,7084587,16323643910
Telangana,Jogulamba Gadwal,2021,q3,2868741,7342093817
Telangana,Kamareddy,2021,q3,4500228,9913123880
Telangana,Mulugu,2021,q3,1650210,4101683407
Telangana,Medchal Malkajgiri,2021,q3,79514766,130838255096
Telangana,Karimnagar,2021,q3,10704240,23540118368
Telangana,Mancherial,2021,q3,7689749,15494076003
Telangana,Siddipet,2021,q3,7797337,17131036339
Telangana,Khammam,2021,q3,10938504,25395360624
Telangana,Narayanpet,2021,q4,2282965,5838076194
Telangana,Nalgonda,2021,q4,14645444,33883155724
Telangana,Jangaon,2021,q4,5473214,11362332498
Telangana,Bhadradri Kothagudem,2021,q4,10121890,22567782620
Telangana,Warangal Rural,2021,q4,5340764,11031577613
Telangana,Kumuram Bheem Asifabad,2021,q4,2622817,4842428620
Telangana,Nizamabad,2021,q4,12113902,31740368651
Telangana,Adilabad,2021,q4,3432958,7165446341
Telangana,Rajanna Sircilla,2021,q4,4250102,9967799307
Telangana,Nagarkurnool,2021,q4,6870712,16125729170
Telangana,Peddapalle,2021,q4,9303742,18789687777
Telangana,Nirmal,2021,q4,3762262,10108069726
Telangana,Mahabubabad,2021,q4,5140128,10537179557
Telangana,Sangareddy,2021,q4,23598968,43773604056
Telangana,Wanaparthy,2021,q4,3681940,8637954228
Telangana,Vikarabad,2021,q4,5428281,11135599549
Telangana,Jagtial,2021,q4,6608911,17110347754
Telangana,Yadadri Bhuvanagiri,2021,q4,8618815,18491066294
Telangana,Medak,2021,q4,4942024,10748306259
Telangana,Mahbubnagar,2021,q4,7948433,16922744330
Telangana,Jaya Shankar Bhalupally,2021,q4,3598414,7906894768
Telangana,Warangal Urban,2021,q4,24530882,50725020757
Telangana,Rangareddy,2021,q4,111354739,188838966046
Telangana,Hyderabad,2021,q4,325636475,582079170534
Telangana,Suryapet,2021,q4,8746371,20490140341
Telangana,Jogulamba Gadwal,2021,q4,3475042,8363108584
Telangana,Kamareddy,2021,q4,5852557,14019170119
Telangana,Mulugu,2021,q4,2002635,4656636196
Telangana,Medchal Malkajgiri,2021,q4,98780634,164568262330
Telangana,Karimnagar,2021,q4,13040240,29149229156
Telangana,Mancherial,2021,q4,9454805,18941077302
Telangana,Siddipet,2021,q4,9904471,21996052789
Telangana,Khammam,2021,q4,13424236,31245204308
Telangana,Narayanpet,2022,q1,2758911,7151473315
Telangana,Nalgonda,2022,q1,17014104,39284842781
Telangana,Jangaon,2022,q1,6272901,13092572661
Telangana,Bhadradri Kothagudem,2022,q1,11205856,25370868702
Telangana,Warangal Rural,2022,q1,6150545,13344851728
Telangana,Kumuram Bheem Asifabad,2022,q1,2974932,5793481590
Telangana,Nizamabad,2022,q1,13749642,33996713436
Telangana,Adilabad,2022,q1,4070616,8595611705
Telangana,Rajanna Sircilla,2022,q1,4899037,11337042428
Telangana,Nagarkurnool,2022,q1,8134709,19698635872
Telangana,Peddapalle,2022,q1,10330840,20671229116
Telangana,Nirmal,2022,q1,4497647,12055501322
Telangana,Mahabubabad,2022,q1,5919451,12694323911
Telangana,Sangareddy,2022,q1,27250369,50754041230
Telangana,Wanaparthy,2022,q1,4303823,10471886397
Telangana,Vikarabad,2022,q1,6463353,13753017142
Telangana,Jagtial,2022,q1,7599529,19792335843
Telangana,Yadadri Bhuvanagiri,2022,q1,9901695,21558326705
Telangana,Medak,2022,q1,5651890,11841334267
Telangana,Mahbubnagar,2022,q1,9243634,19752565211
Telangana,Jaya Shankar Bhalupally,2022,q1,4079946,9295064924
Telangana,Warangal Urban,2022,q1,27504554,56954288260
Telangana,Rangareddy,2022,q1,127675017,216609881380
Telangana,Hyderabad,2022,q1,372711414,661512502141
Telangana,Suryapet,2022,q1,10201103,23321415933
Telangana,Jogulamba Gadwal,2022,q1,3961470,10094399208
Telangana,Kamareddy,2022,q1,6663659,15293088688
Telangana,Mulugu,2022,q1,2589325,6575024639
Telangana,Medchal Malkajgiri,2022,q1,110893187,185168270983
Telangana,Karimnagar,2022,q1,14698433,32332888870
Telangana,Mancherial,2022,q1,10350779,21171437142
Telangana,Siddipet,2022,q1,11464769,25404779557
Telangana,Khammam,2022,q1,15266245,35894472742
Telangana,Narayanpet,2022,q2,3197626,7716014147
Telangana,Nalgonda,2022,q2,19977314,44558915743
Telangana,Jangaon,2022,q2,7231360,14919993685
Telangana,Bhadradri Kothagudem,2022,q2,12778081,28087468534
Telangana,Warangal Rural,2022,q2,6842881,14387372671
Telangana,Kumuram Bheem Asifabad,2022,q2,3332600,6154185696
Telangana,Nizamabad,2022,q2,16389018,40970987322
Telangana,Adilabad,2022,q2,4656805,9736796197
Telangana,Rajanna Sircilla,2022,q2,5764243,12736454286
Telangana,Nagarkurnool,2022,q2,9122281,20244396068
Telangana,Peddapalle,2022,q2,11850597,23425044525
Telangana,Nirmal,2022,q2,5225334,13791958004
Telangana,Mahabubabad,2022,q2,6638916,13720828409
Telangana,Sangareddy,2022,q2,32680472,59585382581
Telangana,Wanaparthy,2022,q2,4966803,11044991789
Telangana,Vikarabad,2022,q2,7440634,14492482418
Telangana,Jagtial,2022,q2,8877101,22246967385
Telangana,Yadadri Bhuvanagiri,2022,q2,11567957,24184571829
Telangana,Medak,2022,q2,6738825,13698209530
Telangana,Mahbubnagar,2022,q2,10705223,21963911809
Telangana,Jaya Shankar Bhalupally,2022,q2,4528732,9634073658
Telangana,Warangal Urban,2022,q2,32791256,66551476649
Telangana,Rangareddy,2022,q2,161888380,267052522621
Telangana,Hyderabad,2022,q2,446470234,775908693267
Telangana,Suryapet,2022,q2,11843388,27017582890
Telangana,Jogulamba Gadwal,2022,q2,4701957,11410519590
Telangana,Kamareddy,2022,q2,7702879,17239444874
Telangana,Mulugu,2022,q2,2656701,6165943180
Telangana,Medchal Malkajgiri,2022,q2,134114768,221257316348
Telangana,Karimnagar,2022,q2,17621343,38465054891
Telangana,Mancherial,2022,q2,11792212,23483426061
Telangana,Siddipet,2022,q2,13598517,29087166428
Telangana,Khammam,2022,q2,17688119,40474391433
Telangana,Narayanpet,2022,q3,3149412,7372511546
Telangana,Nalgonda,2022,q3,19442094,40798032881
Telangana,Jangaon,2022,q3,6580615,13279380725
Telangana,Bhadradri Kothagudem,2022,q3,12264577,25289893378
Telangana,Warangal Rural,2022,q3,6206207,12580724724
Telangana,Kumuram Bheem Asifabad,2022,q3,3217193,5642724851
Telangana,Nizamabad,2022,q3,15374558,35480941123
Telangana,Adilabad,2022,q3,4697252,8917128426
Telangana,Rajanna Sircilla,2022,q3,5407265,11900795823
Telangana,Nagarkurnool,2022,q3,8782718,18637778860
Telangana,Peddapalle,2022,q3,10936393,20799401371
Telangana,Nirmal,2022,q3,5045789,12158789733
Telangana,Mahabubabad,2022,q3,6113296,11797675475
Telangana,Sangareddy,2022,q3,33187414,57832647223
Telangana,Wanaparthy,2022,q3,4675529,10130094511
Telangana,Vikarabad,2022,q3,7799069,14232056920
Telangana,Jagtial,2022,q3,8168113,19843349567
Telangana,Yadadri Bhuvanagiri,2022,q3,10857894,22042571396
Telangana,Medak,2022,q3,6256711,12214538647
Telangana,Mahbubnagar,2022,q3,10611492,20954874893
Telangana,Jaya Shankar Bhalupally,2022,q3,4204613,8896891605
Telangana,Warangal Urban,2022,q3,27244856,55794322101
Telangana,Rangareddy,2022,q3,169029273,272598081405
Telangana,Hyderabad,2022,q3,1018658174,1586047443982
Telangana,Suryapet,2022,q3,11413191,23876546283
Telangana,Jogulamba Gadwal,2022,q3,4706947,11052081760
Telangana,Kamareddy,2022,q3,7186922,14964327071
Telangana,Mulugu,2022,q3,2441037,5260858335
Telangana,Medchal Malkajgiri,2022,q3,136384039,223442008168
Telangana,Karimnagar,2022,q3,17095584,36478353449
Telangana,Mancherial,2022,q3,11116187,21649183002
Telangana,Siddipet,2022,q3,12900290,27570105119
Telangana,Khammam,2022,q3,17010697,36789751401
Telangana,Narayanpet,2022,q4,3435861,7851529733
Telangana,Nalgonda,2022,q4,21928009,45517531285
Telangana,Jangaon,2022,q4,7324178,14733962764
Telangana,Bhadradri Kothagudem,2022,q4,13693915,27531378067
Telangana,Warangal Rural,2022,q4,6929973,13558497093
Telangana,Kumuram Bheem Asifabad,2022,q4,3591695,5943432517
Telangana,Nizamabad,2022,q4,18308473,42744693428
Telangana,Adilabad,2022,q4,5167448,9396320639
Telangana,Rajanna Sircilla,2022,q4,6122873,13388173024
Telangana,Nagarkurnool,2022,q4,9648058,19890947820
Telangana,Peddapalle,2022,q4,12177318,23139872487
Telangana,Nirmal,2022,q4,5783251,13462685072
Telangana,Mahabubabad,2022,q4,6768739,12887238837
Telangana,Sangareddy,2022,q4,38000808,64649951913
Telangana,Wanaparthy,2022,q4,5371569,11544288247
Telangana,Vikarabad,2022,q4,9405139,16602279474
Telangana,Jagtial,2022,q4,9304649,22521347753
Telangana,Yadadri Bhuvanagiri,2022,q4,12310890,25002594202
Telangana,Medak,2022,q4,7373744,14553997201
Telangana,Mahbubnagar,2022,q4,12087718,23376388641
Telangana,Jaya Shankar Bhalupally,2022,q4,4699909,9308144372
Telangana,Warangal Urban,2022,q4,29269688,57991182917
Telangana,Rangareddy,2022,q4,191136402,295773661438
Telangana,Hyderabad,2022,q4,1133829812,1753799022391
Telangana,Suryapet,2022,q4,12755991,27190932825
Telangana,Jogulamba Gadwal,2022,q4,5163965,11177285267
Telangana,Kamareddy,2022,q4,8479586,18381989175
Telangana,Mulugu,2022,q4,2756762,5528206382
Telangana,Medchal Malkajgiri,2022,q4,151514969,237726926269
Telangana,Karimnagar,2022,q4,19056918,39357490541
Telangana,Mancherial,2022,q4,12469076,23710042437
Telangana,Siddipet,2022,q4,14715170,30384216197
Telangana,Khammam,2022,q4,18924276,39626352508
Telangana,Narayanpet,2023,q1,5860176,12594283377
Telangana,Nalgonda,2023,q1,36293901,71134878439
Telangana,Jangaon,2023,q1,12351227,23145397276
Telangana,Bhadradri Kothagudem,2023,q1,22418842,43557678197
Telangana,Warangal Rural,2023,q1,12016227,22834798897
Telangana,Kumuram Bheem Asifabad,2023,q1,5909863,10044534284
Telangana,Nizamabad,2023,q1,29666757,63849185228
Telangana,Adilabad,2023,q1,8551063,15398896200
Telangana,Rajanna Sircilla,2023,q1,10183528,21218010068
Telangana,Nagarkurnool,2023,q1,16468215,33921691728
Telangana,Peddapalle,2023,q1,19710259,35406206858
Telangana,Nirmal,2023,q1,9787939,22071363346
Telangana,Mahabubabad,2023,q1,11587757,22017320496
Telangana,Sangareddy,2023,q1,64762361,104869739922
Telangana,Wanaparthy,2023,q1,8804989,17989989453
Telangana,Vikarabad,2023,q1,13708676,24552396986
Telangana,Jagtial,2023,q1,15662651,35845164854
Telangana,Yadadri Bhuvanagiri,2023,q1,20689510,39018954621
Telangana,Medak,2023,q1,12213260,21898099820
Telangana,Mahbubnagar,2023,q1,20251207,36515013116
Telangana,Jaya Shankar Bhalupally,2023,q1,7882159,15652293575
Telangana,Warangal Urban,2023,q1,47328651,87860641183
Telangana,Rangareddy,2023,q1,329344012,487359310308
Telangana,Hyderabad,2023,q1,286887382,415188829698
Telangana,Suryapet,2023,q1,21355436,41818830882
Telangana,Jogulamba Gadwal,2023,q1,8673538,18345295705
Telangana,Kamareddy,2023,q1,14043426,27636092025
Telangana,Mulugu,2023,q1,4771054,10133379673
Telangana,Medchal Malkajgiri,2023,q1,256028955,382423152200
Telangana,Karimnagar,2023,q1,30992192,60096322074
Telangana,Mancherial,2023,q1,20046172,36907254929
Telangana,Siddipet,2023,q1,24660934,48406373565
Telangana,Khammam,2023,q1,31419139,62870355301
Telangana,Narayanpet,2023,q2,6909971,14616919263
Telangana,Nalgonda,2023,q2,41962395,82903124781
Telangana,Jangaon,2023,q2,14146351,26609770148
Telangana,Bhadradri Kothagudem,2023,q2,25871023,47972823799
Telangana,Warangal Rural,2023,q2,13385181,24985013737
Telangana,Kumuram Bheem Asifabad,2023,q2,6747324,10837144939
Telangana,Nizamabad,2023,q2,34994548,75596623775
Telangana,Adilabad,2023,q2,9925498,17662880437
Telangana,Rajanna Sircilla,2023,q2,11891159,23728163098
Telangana,Nagarkurnool,2023,q2,18857244,37948055779
Telangana,Peddapalle,2023,q2,22555741,38978138316
Telangana,Nirmal,2023,q2,11368138,25381861539
Telangana,Mahabubabad,2023,q2,13158453,24114183880
Telangana,Sangareddy,2023,q2,75850320,121290909918
Telangana,Wanaparthy,2023,q2,10142299,20018297096
Telangana,Vikarabad,2023,q2,16157969,27883452832
Telangana,Jagtial,2023,q2,18288029,40893708527
Telangana,Yadadri Bhuvanagiri,2023,q2,24175923,45257907308
Telangana,Medak,2023,q2,14637759,25974323819
Telangana,Mahbubnagar,2023,q2,23297956,41417881674
Telangana,Jaya Shankar Bhalupally,2023,q2,8720801,16438739776
Telangana,Warangal Urban,2023,q2,53361513,97631245668
Telangana,Rangareddy,2023,q2,384456496,561147925919
Telangana,Hyderabad,2023,q2,328016262,467328236325
Telangana,Suryapet,2023,q2,24674139,49246226924
Telangana,Jogulamba Gadwal,2023,q2,10142849,21014963335
Telangana,Kamareddy,2023,q2,16638930,32848062463
Telangana,Mulugu,2023,q2,5285601,10702236197
Telangana,Medchal Malkajgiri,2023,q2,296231089,434043629718
Telangana,Karimnagar,2023,q2,35552008,67773079796
Telangana,Mancherial,2023,q2,22723969,39856360752
Telangana,Siddipet,2023,q2,28696623,54855659978
Telangana,Khammam,2023,q2,36607410,71192383492
Tripura,Unakoti,2018,q1,5068,4349605.994
Tripura,Khowai,2018,q1,8838,7242490.358
Tripura,Sepahijala,2018,q1,14107,13224752.64
Tripura,North Tripura,2018,q1,9915,10869174.63
Tripura,Dhalai,2018,q1,9195,8812172.047
Tripura,South Tripura,2018,q1,18338,13785118.33
Tripura,Gomati,2018,q1,12229,11277259.26
Tripura,West Tripura,2018,q1,70467,68418341.28
Tripura,Unakoti,2018,q2,9198,6923396.262
Tripura,Khowai,2018,q2,11440,12338889.1
Tripura,Sepahijala,2018,q2,18815,23613654.49
Tripura,North Tripura,2018,q2,13859,16015790.91
Tripura,Dhalai,2018,q2,14563,15283111.13
Tripura,South Tripura,2018,q2,22366,18977158.3
Tripura,Gomati,2018,q2,16000,15955619.88
Tripura,West Tripura,2018,q2,108318,127784098.6
Tripura,Unakoti,2018,q3,29360,19643274.58
Tripura,Khowai,2018,q3,14941,21548759.43
Tripura,Sepahijala,2018,q3,33646,39779005.12
Tripura,North Tripura,2018,q3,25747,30157424.75
Tripura,Dhalai,2018,q3,22350,31331691.37
Tripura,South Tripura,2018,q3,49250,45613113.08
Tripura,Gomati,2018,q3,34380,36259157.95
Tripura,West Tripura,2018,q3,168029,229530961.8
Tripura,Unakoti,2018,q4,22714,18120450.88
Tripura,Khowai,2018,q4,26880,33718919.53
Tripura,Sepahijala,2018,q4,53688,62851730.05
Tripura,North Tripura,2018,q4,34385,44032488.78
Tripura,Dhalai,2018,q4,28775,46429185.35
Tripura,South Tripura,2018,q4,49820,66095950.12
Tripura,Gomati,2018,q4,38970,48523976.18
Tripura,West Tripura,2018,q4,192827,305112898.6
Tripura,Unakoti,2019,q1,24562,28789584.84
Tripura,Khowai,2019,q1,36291,41097809.27
Tripura,Sepahijala,2019,q1,65545,79750942.7
Tripura,North Tripura,2019,q1,35513,53359801.42
